AuthorID,Author,Date,Content,Attachments,Reactions
"297867642083999744","pumpkincup","2025-04-14T16:37:00.0350000-07:00","*So easy to flee, it thinks. Finally panic and leave. But it would find that its enemies were not so keen to let it do so. Hissing in pain as she raises her bow higher, she shoots four arrows in quick succession, hoping to down the creature as fast as possible. It doesn't fall, but she can tell it slows and struggles.*","",""
"261302296103747584","Avrae#6944","2025-04-14T17:57:01.3380000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-14T17:57:08.7990000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-14T17:57:32.0870000-07:00","**Initiative 13 (round 9)**: Aillig McCaird (@Aillig McCaird | Sinforge)
```md
Aillig McCaird <46/67 HP> (AC 22) 
* Experimental Elixir (Flight) [9.2 minutes]  
 - You gain a flying speed of 10 feet
* Tasha's Caustic Brew [6 rounds]  <C>```","",""
"705249468928360609","eiger415","2025-04-14T18:01:04.2850000-07:00","*Ra reaches down, grabs the necklace at his feet and runs towards the creature unloading two blasts.  Only one hits.*
**Stop him!!**","",""
"261302296103747584","Avrae#6944","2025-04-14T18:40:59.9220000-07:00","","",""
"336938667971051531","sinforge.","2025-04-14T18:42:15.1400000-07:00","*Aillig again causes a hunk of rock to fly after the escaping attacker, but the swirling winds send it off course.*","",""
"261302296103747584","Avrae#6944","2025-04-14T18:42:17.7160000-07:00","**Initiative 12 (round 9)**: Bombers (@Ra’vek | Eiger)
```md
AE1 <Critical>```","",""
"261302296103747584","Avrae#6944","2025-04-14T18:54:00.3700000-07:00","**Initiative 9 (round 9)**: Calabaza De Peligro (@Cala | Foxbite)
```md
Calabaza De Peligro <34/59 HP> (AC 16)```","",""
"705249468928360609","eiger415","2025-04-14T18:54:23.4050000-07:00","> *The creature flies higher and higher.*","",""
"261302296103747584","Avrae#6944","2025-04-14T19:57:17.9390000-07:00","","",""
"353773001822437378","foxbitten","2025-04-14T19:58:13.0400000-07:00","*Cala hallucinates and fires his crossbow instead, missing*","",""
"261302296103747584","Avrae#6944","2025-04-14T19:58:49.3090000-07:00","AE1: <Critical>","",""
"261302296103747584","Avrae#6944","2025-04-14T20:02:25.1780000-07:00","**Initiative 20 (round 10)**: FireGang (@Darias |JustJohn)
```md
Darias <38/67 HP> (AC 19) 
* Wildfire Spirit [59.6 minutes]
* Tasha's Hideous Laughter [7 rounds]  <C>
Cinder <11/25 HP> (AC 13) 
> Immunities: fire
# Summoned by Darias
* Summon Wildfire Spirit (Attack: Flame Seed; Action: Fiery Teleportation)```","",""
"697804343050764289","justjohn4242","2025-04-14T20:04:05.1820000-07:00","*Darias sees Cala launch up and take the shot! It misses the creature. Darias can’t hear but he knows little Cala is saying words that would make a bar keep blush. Darias has one more chance and two shots.*","",""
"261302296103747584","Avrae#6944","2025-04-14T20:07:41.4770000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-14T20:08:10.4900000-07:00","","","👀 (1)"
"261302296103747584","Avrae#6944","2025-04-14T20:15:19.3970000-07:00","**Initiative 17 (round 10)**: Quinn (@Quinn | Pumpkin)
```md
Quinn <34/67 HP> (AC 16)```","",""
"705249468928360609","eiger415","2025-04-14T20:25:20.7960000-07:00","> *Quinn hears a subtle whisper in the wind: You can do this.*","",""
"261302296103747584","Avrae#6944","2025-04-14T20:25:39.5890000-07:00","","","🎉 (1),🎯 (1),NekoWiggle (1),NekoGunfire (1),🫡 (1)"
"261302296103747584","Avrae#6944","2025-04-14T20:26:47.3830000-07:00","Combat ended.","",""
"297867642083999744","pumpkincup","2025-04-14T20:32:27.5570000-07:00","*Hit after hit, the creature flies higher and higher. She can hear the frustration building from her team as she pulls an arrow from its quiver. She takes a deep breath in, focusing her sight when she hears a whisper of words in her ear, a small bit of encouragement. A glint comes to her eye as she releases her breath, the arrow flying from her bow in a straight line at the fleeing beast. The tip pierces its body and it falls, shadows flaring out like a firework as it descends, until those shadows fade into the wind. Quinn watches the sky, another arrow nocked just in case, but when there's nothing but cheers and otherwise quiet, she can take a breath and lower her weapon, sheathing her arrow.* ""Everyone okay?"" *She asks, turning to face the group.*","",""
"336938667971051531","sinforge.","2025-04-14T20:45:04.6890000-07:00","“Alive certainly, but okay might be a touch of a stretch.”","",""
"705249468928360609","eiger415","2025-04-14T20:46:47.7200000-07:00","**""Definitely been better... but I'm glad you got that one!  They seems like some sort of patrol... the last thing we need is more of them coming in short order.""**","",""
"697804343050764289","justjohn4242","2025-04-14T20:47:08.5590000-07:00","*Darias floats down*

“Nice shot”","",""
"261302296103747584","Avrae#6944","2025-04-14T20:47:36.8330000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-14T20:48:11.5790000-07:00","*Cinder, paying no mind to injury, seems to have high spirits and is flitting from ice mound to mound enjoying the reality of this world*","",""
"336938667971051531","sinforge.","2025-04-14T20:48:23.0990000-07:00","!sb 2 +1","",""
"261302296103747584","Avrae#6944","2025-04-14T20:48:23.2820000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-14T20:48:40.4700000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-14T20:49:58.7290000-07:00","“So, who needs healing. Eww, you don’t look good”","",""
"297867642083999744","pumpkincup","2025-04-14T20:53:29.0060000-07:00","""That's kind to say after we all got thrown around.""","",""
"697804343050764289","justjohn4242","2025-04-14T20:59:45.3320000-07:00","“Quinn, here”","",""
"261302296103747584","Avrae#6944","2025-04-14T21:00:05.1290000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-14T21:00:21.4250000-07:00","“Ra, you look rough”","",""
"261302296103747584","Avrae#6944","2025-04-14T21:00:32.1540000-07:00","","","🙏 (1)"
"261302296103747584","Avrae#6944","2025-04-14T21:07:28.4580000-07:00","Ra'vek: 63/83 (+26)","",""
"705249468928360609","eiger415","2025-04-14T21:13:52.0530000-07:00","**""Thank you Darias - that feels soo much better.""**","",""
"261302296103747584","Avrae#6944","2025-04-14T21:14:15.7350000-07:00","Quinn: 42/67 (+8)","",""
"705249468928360609","eiger415","2025-04-14T21:14:31.3380000-07:00","> *For a moment the wind seems to have died down and the sun shines a bit brighter.  Everyone is able to complete a short rest.*","",""
"297867642083999744","pumpkincup","2025-04-14T21:14:52.4240000-07:00","""Appreciated, Darias."" *Quinn rolls her shoulders.* ""That takes some of the bite away.""","",""
"705249468928360609","eiger415","2025-04-14T21:15:41.7450000-07:00","*Ra'vek looks to you holding up something shiny.*
**""So, did anyone see what fell from our blue lady?  She was wearing this!""**","",""
"705249468928360609","eiger415","2025-04-14T21:16:49.6020000-07:00","> *Ra holds up a necklace consisting of a blue-steel chain set with a glowing splinter of glacial ice.  The shard is cool to the touch and emits a faint, breathless chill. It’s beautiful and brings a strange, comforting stillness.*","",""
"261302296103747584","Avrae#6944","2025-04-14T21:22:31.7880000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-14T21:24:12.7860000-07:00","“It’s so… still. Almost serene. What do you think its purpose is?”","",""
"705249468928360609","eiger415","2025-04-14T21:30:52.5680000-07:00","**“No idea… it seems similar to a magical necklace I once procured for a client.  But, I don’t have any formal training in identifying the purpose in such things.”**
*Ra passes the necklace around.*

**“Aillig? Cala?  Any ideas?”**","",""
"297867642083999744","pumpkincup","2025-04-14T21:40:39.7700000-07:00","*Quinn has no affinity for identifying magic and simply sits cross-legged on a warm rock, observing the necklace from her position. It was a beautiful thing, one she wouldn't mind playing around with, but she wasn't about to mess with something that came from the likes of what they just defeated.*","",""
"336938667971051531","sinforge.","2025-04-14T21:47:14.4310000-07:00","*Aillig studies the necklace and tries to think of any similar items he has run across before*","",""
"261302296103747584","Avrae#6944","2025-04-15T03:20:02.5070000-07:00","","",""
"705249468928360609","eiger415","2025-04-15T05:30:47.9920000-07:00","> *Aillig studies the necklace closely. It’s clearly magical - its chill isn’t natural. Like many magic items, there is an arcane focus forged into it - **the icy shard**.  Your teaching lends you to believe this has elemental magic, likely tied to cold or water.  Almost all magic of this nature requires attunement to unlock its power. Exactly what it’s capable of is hard to say though - it could enhance cold spells, control water, or even suppress and protect against heat.*","",""
"353773001822437378","foxbitten","2025-04-15T05:55:32.3320000-07:00","*Cala drifts over to Aillig as he inspects the necklace, being unusually quiet*","",""
"353773001822437378","foxbitten","2025-04-15T05:56:48.9290000-07:00","*He sniffs at the necklace, then plops down nearby to ruminate on the complex smell of magic coming from it*","",""
"261302296103747584","Avrae#6944","2025-04-15T05:56:59.8170000-07:00","","",""
"705249468928360609","eiger415","2025-04-15T06:02:22.5130000-07:00",">>> *Cala spends a few extra minutes with the necklace - getting all of his senses involved. He even takes a small chomp on the shard to get a tasty of it.*

*Cala determines: it’s a **Necklace of Fire Resistance**.","",""
"353773001822437378","foxbitten","2025-04-15T06:04:12.3950000-07:00","""Umph...for something that looks like candy it sure tastes terrible. Seems to protect against fire damage however, so that's a positive.""","",""
"353773001822437378","foxbitten","2025-04-15T06:05:12.6930000-07:00","*He immediately swills out his mouth with water, swishing and spitting*","",""
"697804343050764289","justjohn4242","2025-04-15T07:14:47.7120000-07:00","*Darias looks on with interest, a glint of fire in his eyes.*

""I have been promised such power of my own... someday. Until then this item would be desirable.""

""Perhaps we should draw cards or dice over who shall be the owner of this item.""","",""
"705249468928360609","eiger415","2025-04-15T07:28:58.5610000-07:00","*Ra looks over to Darias at the mention of a promise of power, eyes raised curiously.  He then turns to Quinn.*

**“Hey Quinn - didn’t you say you had some dice?  Fire resistance could be helpful to any of us.  Shall we roll for it?”**","",""
"353773001822437378","foxbitten","2025-04-15T07:34:11.0630000-07:00","*Cala perks up at the word ‘dice’*","",""
"297867642083999744","pumpkincup","2025-04-15T07:34:55.6620000-07:00","*Quinn's eyes sparkle with delight at the mention of dice, and she easily pulls out her set with a grin. She was easy to please when it came to such games.* ""I always have dice on me."" *She picks up one and rolls it around between her fingers.* ""I'm not interested in the necklace, but I'm happy to facilitate a little game.""","",""
"353773001822437378","foxbitten","2025-04-15T07:38:45.7030000-07:00","*The Ratkin sidles over to Quinn, admiring her skill at manipulating the die between her fingers*
“You seem like you know your way around the gaming table, Quinn. What’s your pleasure?”","",""
"297867642083999744","pumpkincup","2025-04-15T07:46:09.5330000-07:00","*Quinn looks down at Cala with a satisfied smirk.* ""My pleasure? Probably craps, that's how I got started. I roll a mean 7. But I'm not opposed to any type of game - dice are just my forte.""","",""
"705249468928360609","eiger415","2025-04-15T07:58:52.7760000-07:00","**“Let’s do this!”**
(6d6 for all how participants)","",""
"261302296103747584","Avrae#6944","2025-04-15T08:00:09.6280000-07:00","@Darias |JustJohn  :game_die:
**Result**: 6d6 (2, **6**, 4, **1**, 5, 4)
**Total**: 22","",""
"261302296103747584","Avrae#6944","2025-04-15T08:00:51.4600000-07:00","@Aillig McCaird | Sinforge  :game_die:
**Result**: 6d6 (3, 2, 2, 5, **6**, 5)
**Total**: 23","",""
"261302296103747584","Avrae#6944","2025-04-15T08:01:25.8940000-07:00","@Darias |JustJohn  :game_die:
**Result**: 2d6 (**1**, 2)
**Total**: 3","",""
"697804343050764289","justjohn4242","2025-04-15T08:01:55.2910000-07:00","""Ah, well. That is a total of 8 for me. Carry on Aillig!""","",""
"261302296103747584","Avrae#6944","2025-04-15T08:02:00.6770000-07:00","@Aillig McCaird | Sinforge  :game_die:
**Result**: 4d6 (4, 5, 5, 2)
**Total**: 16","",""
"336938667971051531","sinforge.","2025-04-15T08:02:26.0860000-07:00","""24 for me, maybe the dice like me?""","",""
"261302296103747584","Avrae#6944","2025-04-15T08:02:45.0600000-07:00","@Quinn | Pumpkin  :game_die:
**Result**: 6d6 (**6**, 2, **1**, 2, 5, 5)
**Total**: 21","",""
"697804343050764289","justjohn4242","2025-04-15T08:02:56.6590000-07:00","""Don't you roll 2 more dice Aillig?""","",""
"336938667971051531","sinforge.","2025-04-15T08:03:07.3300000-07:00","""Ah, right you are","",""
"261302296103747584","Avrae#6944","2025-04-15T08:03:13.3750000-07:00","@Aillig McCaird | Sinforge  :game_die:
**Result**: 2d6 (**6**, **1**)
**Total**: 7","",""
"336938667971051531","sinforge.","2025-04-15T08:03:28.9810000-07:00","""Still 24""","",""
"705249468928360609","eiger415","2025-04-15T08:03:49.3790000-07:00","“Let’s see them roll, Quinn.  Four more!”","",""
"697804343050764289","justjohn4242","2025-04-15T08:04:12.3730000-07:00","""A fine first roll Quinn, you're starting tied with Aillig""","",""
"353773001822437378","foxbitten","2025-04-15T08:04:30.2110000-07:00","*Cala watches this game with interest*","",""
"261302296103747584","Avrae#6944","2025-04-15T08:04:44.8170000-07:00","@Quinn | Pumpkin  :game_die:
**Result**: 4d6 (4, 4, 5, **6**)
**Total**: 19","",""
"261302296103747584","Avrae#6944","2025-04-15T08:04:54.7090000-07:00","@Quinn | Pumpkin  :game_die:
**Result**: 2d6 (**1**, 5)
**Total**: 6","",""
"705249468928360609","eiger415","2025-04-15T08:05:33.2150000-07:00","“Nice rolling Quinn!  You in, Cala?”","",""
"297867642083999744","pumpkincup","2025-04-15T08:05:45.8590000-07:00","""Not a bad turnout for my first time,"" *Quinn chirps, leaning back on a hand.*","",""
"261302296103747584","Avrae#6944","2025-04-15T08:05:56.8490000-07:00","@Cala | Foxbite  :game_die:
**Result**: 6d6 (4, **6**, 5, **1**, 3, 3)
**Total**: 22","",""
"261302296103747584","Avrae#6944","2025-04-15T08:06:16.8330000-07:00","@Cala | Foxbite  :game_die:
**Result**: 2d6 (**6**, 4)
**Total**: 10","",""
"353773001822437378","foxbitten","2025-04-15T08:06:45.6130000-07:00","“Luck never was my strong point.”","",""
"705249468928360609","eiger415","2025-04-15T08:07:29.5950000-07:00","“Alright, Aillig is still the one to beat.”
*Ra blows on the dice and bounces around on 1 leg… and tosses them!*","",""
"261302296103747584","Avrae#6944","2025-04-15T08:07:34.6540000-07:00","@Ra’vek | Eiger  :game_die:
**Result**: 6d6 (5, 5, 5, **6**, 4, 4)
**Total**: 29","",""
"697804343050764289","justjohn4242","2025-04-15T08:07:44.4870000-07:00","""Damn! Nice roll""","",""
"261302296103747584","Avrae#6944","2025-04-15T08:07:53.5480000-07:00","@Ra’vek | Eiger  :game_die:
**Result**: 5d6 (**1**, 5, 2, 2, **6**)
**Total**: 16","",""
"261302296103747584","Avrae#6944","2025-04-15T08:08:03.2170000-07:00","@Ra’vek | Eiger  :game_die:
**Result**: 2d6 (4, 5)
**Total**: 9","",""
"353773001822437378","foxbitten","2025-04-15T08:08:48.2610000-07:00","*Cala watches in amusement, more interested in the dice than the outcome*","",""
"705249468928360609","eiger415","2025-04-15T08:08:52.5760000-07:00","*Ra looks around… did I win?!*","",""
"353773001822437378","foxbitten","2025-04-15T08:09:12.4680000-07:00","“Wow…triples!”","",""
"705249468928360609","eiger415","2025-04-15T08:09:51.7840000-07:00","“15… 23… 27!”","",""
"705249468928360609","eiger415","2025-04-15T08:10:49.9590000-07:00","*Ra looks around proudly*
“It must be fate.”","",""
"705249468928360609","eiger415","2025-04-15T08:14:16.2600000-07:00","*Ra then turns to Darias…*
**“But I know you really wanted this… trade for your boots?”**
*Ra says with a grin.*","",""
