"SESSION_NUM","THREAD_MSG_NUM","LOCATION_NAME","CHARACTER_NAME","MESSAGE"
"22","8004840","South Island: Swamp - Feligrinn's Home","Dungeon Master","> *Feligrinn takes a long, grace bow and then looks to the other.*
> “Ah, forgive the fox, whose tongue did run,
> Your names, I beg, to share the fun."""
"22","8004850","South Island: Swamp - Feligrinn's Home","Mina'Khor","“Most call me Mina.” 

*She decides to keep it short and simple. Not quite able to figure out a way to rhyme that in a way that doesn’t sound entirely ridiculous. But she smiles warm and wide anyway, even as she is cautious with her name.*"
"22","8004860","South Island: Swamp - Feligrinn's Home","Ra’vek","“And I am Ra’vek”"
"22","8004870","South Island: Swamp - Feligrinn's Home","Dungeon Master","> *As Feligrinn approaches Quinn, his gaze lingers with a playful glint as his ears twitch in curiosity.*
> ""Ah, a gem among the swampy haze,
> What name brings light to these murky days?"""
"22","8004880","South Island: Swamp - Feligrinn's Home","Quinn","*Quinn is caught a little off guard by the flirtatious behavior, but can't help but grin a little at the compliment.* ""Quinn. No rhyme to it, just the name I was given. I like to think my parents wrote 'Quill' and it looked weird on parchment, but who's to say."""
"22","8004890","South Island: Swamp - Feligrinn's Home","Dungeon Master","> *Feligrinn's tail flicks in an almost bashful rhythm as he looks upon Quinn.  And then his demeanor shifts, becoming more serious.  He sits back on his haunches and asks with concern...*
> ""Quinn, Quinn, does a sickness brew with thy skin?"""
"22","8004900","South Island: Swamp - Feligrinn's Home","Quinn","*Her grin falters only slightly, and she crosses her arms, avoiding any eye contact with her party.* ""I think I just sprained something, no big deal. We've done a lot of walking and fighting, bound to happen, right?"""
"22","8004910","South Island: Swamp - Feligrinn's Home","Dungeon Master","> *Feligrinn's expression briefly shows that he doesn't quite believe her, but he switches back to a neutral smile*
> ""A sprain, you say? Perhaps 'tis true,
> Should you need aid, I’ll tend to you."""
"22","8004920","South Island: Swamp - Feligrinn's Home","Dungeon Master","> *He then shifts his attention back to Allig*
> ""But back to my woe, let it be told:
> Thieves crept close, and quick they fled, 
> with a trinket I held dear instead.
> Within their camp, amidst their mess, 
> lies my treasure—an unkind jest.
> Retrieve it, please, and bring it near,
> And I shall offer aid sincere."""
"22","8004930","South Island: Swamp - Feligrinn's Home","Aillig","""I only speak for me alone, but of this taken from your home, I'd give what help I can provide, for thievery I won't abide."" *Turning to the others Aillig asks,* ""What say you? Shall we see to Feligrinn's missing property?"""
"22","8004940","South Island: Swamp - Feligrinn's Home","Mina'Khor","“Think that’s a good use of time. Not like I’m in any rush to be going back anytime soon ti guard duty and busy work.”"
"22","8004950","South Island: Swamp - Feligrinn's Home","Quinn","*Quinn doesn't want to admit anything out loud, but the prospect of her leg being taken care of was a nice motivator.* ""I agree, I think it's worth our effort."""
"22","8004960","South Island: Swamp - Feligrinn's Home","Dungeon Master",">>> *Feligrinn’s eyes sparkle with delight and he stands up straight.* “Yes, yes!  I like what you say, now look over here, you must go this way.”

*Feligrinn points through the swamp in no obvious direction.*
""The road is worn and hidden by the green,
yet walk it straight, and soon you'll view the scene.
A bridge still stands, its stones are cracked and old,
beyond its arch lies a path to behold.
To the right, a trail where marsh meets land, 
their tents await upon a soggy strand."""
"22","8004970","South Island: Swamp - Feligrinn's Home","Quinn","*Quinn looks in the direction Feli points.* ""So cross the bridge, take a right, and give your thieves a surprising fright."" *She seems proud of herself despite the simplicity of her rhyme.* ""Doesn't sound too bad."""
"22","8004980","South Island: Swamp - Feligrinn's Home","Dungeon Master",">>> *Feligrinn nods enthusiastically while walking away from caravan. He stops abruptly and continues to point in the direction he was heading.*
“I've walked there once, but enter I did not dare,
Please tread with care—the thieves may now be there.”"
"22","8004990","South Island: Swamp - Feligrinn's Home","Quinn","Quinn makes a Perception check! 1d20 (6) + 7 = `13`"
"22","8005000","South Island: Swamp - Feligrinn's Home","Aillig","Aillig MacCaird makes a Perception check! 1d20 (8) + 3 = `11`"
"22","8005010","South Island: Swamp - Feligrinn's Home","Mina'Khor","Mina'Khor Delhin makes a Perception check! 1d20 (18) + 4 = `22`"
"22","8005020","South Island: Swamp - Feligrinn's Home","Mina'Khor","*Resisting the very intense urge to pat the fox on the head Mina nods.* 

“We’ll take care of things best we can. So far haven’t seen this group fail at anything really. We’ll do our best!” 

*With a solid impact of her fist to her chest she smiles before turning and honing her senses in on the path ahead.*"
"22","8005030","South Island: Swamp - Feligrinn's Home","Dungeon Master",">>> *Mina is standing in just the right spot, looking in just the right way, to notice a very subtle topography change in the direction Feligrinn is pointing.*

*It appears as if the ground is slightly raised… almost unnaturally… and for just the width of the typical trade caravan or passenger wagon. This must have been a trade route at some point.*"
"22","8005040","South Island: Swamp - Feligrinn's Home","Mina'Khor","*She points.* 

“That way looks fair game if I do say so. Made for wagons and traveling.”"
"22","8005050","South Island: Swamp - Feligrinn's Home","Aillig","*Aillig nods,* “Very well, shall we then?”"
"22","8005060","South Island: Swamp - Feligrinn's Home","Ra’vek","*Ra’vek squints his eyes and leans over to Mina* “Wow, I don’t know how you saw that through all the overgrowth.  But yeah… that must have been some old road.  Looks like you’re leading the way.”"
"22","8005070","South Island: Swamp - Feligrinn's Home","Dungeon Master","> *As the party sets off down the ancient, overgrown road you hear Feligrinn’s voice one last time.* “Thank you thank you, come back in time for tea and honeydew.”"
"23","8005075","South Island: Swamp","Dungeon Master","New Scene"
"23","8005080","South Island: Swamp","Dungeon Master",">>> The ancient road is little more than a faint trace of worn grooves, half-sunken into the mire and shrouded by creeping moss and tangled roots. Thick reeds and swamp grass spill over its edges, with patches of stagnant water off to either side.

In the late afternoon sun, the swamp hums with the croaking of frogs, buzzing of insects, and the occasional splash of unseen creatures moving through murky waters. The air is thick with the earthy scent of damp soil, decaying vegetation, and a faint sweetness of wildflowers blooming nearby."
"23","8005090","South Island: Swamp","Mina'Khor","Mina'Khor Delhin makes a Survival check! 1d20 (14) + 4 = `18`"
"23","8005100","South Island: Swamp","Dungeon Master",">>> With ease, Mina is able to connect sections of the visible road together as it continues forward and slowly winds right and left.

After ~45 minutes you come upon on old bridge with a small creek flowing beneath."
"23","8005110","South Island: Swamp","Mina'Khor","*Mina swings her head down to look under the bridge and see if there are any fun little trinkets hidden under it like she's found before. People seemed to think bridges and water could hide secrets for them, or hold tales otherwise forgotten.*"
"23","8005120","South Island: Swamp","Mina'Khor","Mina'Khor Delhin makes a Perception check! 1d20 (17) + 4 = `21`"
"23","8005130","South Island: Swamp","Dungeon Master","> *Mina looks under the bridge and is confident that there's nothing there but several spider webs.  She does notice that the water is moving with a slight current here and looks clear and unlike most of the stagnant swam water you've seen all day.*
> 
> *As she's about to come up, her keen senses also catch a faint, disjointed plea in the distance, up stream from the bridge.* “Help… me…"""
"23","8005140","South Island: Swamp","Mina'Khor","*Blink blink.* 

“Hey. Someone’s calling for help that way!” 

*She swings herself upright and points.*"
"23","8005150","South Island: Swamp","Aillig","*Aillig steps up on the bridge and focus in the indicated direction, trying to look and listen for who or what is calling for help*"
"23","8005160","South Island: Swamp","Aillig","Aillig MacCaird makes a Perception check! 1d20 (**1**) + 3 = `4`"
"23","8005170","South Island: Swamp","Dungeon Master","> Aillig struggles to hear where it’s coming from with the bubbling of the water he doesn’t see anything. He’s pretty sure it’s at least on the right side of the bridge…"
"23","8005180","South Island: Swamp","Ra’vek","*Ra’vek yells up to an invisible, Klymok* “Kly, go check that sound out.”

*He then slips into his trance as he’s peeking through his familiar.*"
"23","8005190","South Island: Swamp","Dungeon Master",">>> *Ra’vek takes the following in and relays it back to you when he comes out of his trance.*

*Kly approached the camp, following the sound of a haunting, disjointed voice calling for help. As they neared, they saw a man standing in the camp’s center, his body partially consumed by vibrant green tendrils and thick patches of grass growing from his skin. His arms shook as he tried to resist the invasive growth, but the vines twitched and coiled around him, forcing his movements.*"
"23","8005200","South Island: Swamp","Quinn","""If I had a gold for every time someone has called out for help in a dark forested area in the last week of my life, I'd have two gold coins..."" *Quinn mutters under her breath, but perks her ears when Ra'vek speaks of a man being consumed by vines and foliage. Her jaw clenches as she grabs for her bow.* ""We should go help him, shouldn't we?"""
"23","8005210","South Island: Swamp","Mina'Khor","“I mean….in theory yes. But do any of us have a way to get that out of him? I know I don’t, less the answer is cut it off.”"
"23","8005220","South Island: Swamp","Quinn","""Wouldn't that be it? Cut him free from whatever is holding onto him, then like, burning it?"""
"23","8005230","South Island: Swamp","Dungeon Master","> *While Mina and Quinn discuss next steps, a loud scream can be heard* “Ahhh!!!   Kill it!!  Please… kill me!”"
"23","8005240","South Island: Swamp","Aillig","“This is surely the doing of the Druid the fox mentioned. We have the potential to right two wrongs without taking a life. The fire I can provide, how can we free the man?”"
"23","8005250","South Island: Swamp","Ra’vek","*Ra’vek steps forward and pulls out his dagger and short sword.* “I’ve got two ideas!”

*He starts walking briskly down a path towards the voice.*"
"23","8005260","South Island: Swamp","Dungeon Master",">>> *As Ra’vek moves in you hear a terrified, cracking voice* “Help… me… stay back…”

*And then….a laughter erupts from the same man…* “Noohoho… clossser!”"
"23","8005270","South Island: Swamp","Quinn","*Intrigued by the sudden development, Quinn holds tight to her bow as she follows Ra, keeping on her toes for whatever they would arrive to. It reminded her of the fairy she had to rescue not long ago, two forces battling against one another.* ""Two ideas?"""
